Target Number,Indicator Number,Description,St. Code,State or Union Territory,Value,Processed Value,Final Value,Map Score,Score,Source
6,6.12,"Forgery per 100,000",18,Assam,1.66,49.04,49.04,1.47,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",10,Bihar,2.34,27.97,27.97,0.84,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",4,Chandigarh,0.00,100.66,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",22,Chhattisgarh,0.14,96.29,96.29,2.89,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,1.02,68.87,68.87,2.07,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",7,Delhi,2.14,34.11,34.11,1.02,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",30,Goa,0.69,79.38,79.38,2.38,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",24,Gujarat,1.33,59.32,59.32,1.78,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",6,Haryana,2.51,22.80,22.80,0.68,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",2,Himachal Pradesh,0.73,78.06,78.06,2.34,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",1,Jammu and Kashmir,2.54,21.97,21.97,0.66,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",20,Jharkhand,2.39,26.52,26.52,0.80,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",29,Karnataka,0.89,72.98,72.98,2.19,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",32,Kerala,1.20,63.50,63.50,1.90,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",35,Ladakh,0.00,100.66,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",31,Lakshadweep,0.00,100.66,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",23,Madhya Pradesh,0.39,88.44,88.44,2.65,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",27,Maharashtra,1.32,59.79,59.79,1.79,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",14,Manipur,1.32,59.61,59.61,1.79,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",17,Meghalaya,0.98,70.33,70.33,2.11,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",15,Mizoram,1.18,63.89,63.89,1.92,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",13,Nagaland,0.81,75.56,75.56,2.27,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",21,Odisha,0.00,100.59,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",34,Puducherry,1.92,40.97,40.97,1.23,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",3,Punjab,0.10,97.42,97.42,2.92,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",8,Rajasthan,7.23,-123.69,0.00,0.00,red,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",11,Sikkim,0.49,85.41,85.41,2.56,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",33,Tamil Nadu,0.59,82.38,82.38,2.47,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",36,Telangana,0.35,89.76,89.76,2.69,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",16,Tripura,0.84,74.47,74.47,2.23,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",9,Uttar Pradesh,1.96,39.82,39.82,1.19,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",5,Uttarakhand,1.85,43.12,43.12,1.29,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.12,"Forgery per 100,000",19,West Bengal,1.35,58.80,58.80,1.76,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",35,Andaman and Nicobar Islands,0.53,98.87,98.87,2.97,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",37,Andhra Pradesh,2.63,94.23,94.23,2.83,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",12,Arunachal Pradesh,0.65,98.59,98.59,2.96,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",18,Assam,0.05,99.91,99.91,3.00,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",10,Bihar,0.01,100.00,100.00,3.00,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",4,Chandigarh,4.45,90.20,90.20,2.71,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",22,Chhattisgarh,3.02,93.36,93.36,2.80,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.17,99.65,99.65,2.99,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",7,Delhi,220.28,-386.03,0.00,0.00,red,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",30,Goa,7.06,84.45,84.45,2.53,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",24,Gujarat,20.34,55.15,55.15,1.65,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",6,Haryana,1.44,96.85,96.85,2.91,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",2,Himachal Pradesh,0.39,99.16,99.16,2.97,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",1,Jammu and Kashmir,16.25,64.16,64.16,1.92,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",20,Jharkhand,0.07,99.87,99.87,3.00,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",29,Karnataka,0.12,99.76,99.76,2.99,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",32,Kerala,0.06,99.90,99.90,3.00,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",35,Ladakh,1.09,97.61,97.61,2.93,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",31,Lakshadweep,3.10,93.18,93.18,2.80,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",23,Madhya Pradesh,1.89,95.85,95.85,2.88,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",27,Maharashtra,4.17,90.83,90.83,2.72,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",14,Manipur,0.23,99.51,99.51,2.99,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",17,Meghalaya,0.40,99.14,99.14,2.97,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",15,Mizoram,3.55,92.18,92.18,2.77,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",13,Nagaland,0.00,100.03,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",21,Odisha,0.00,100.02,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",34,Puducherry,0.00,100.03,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",3,Punjab,2.99,93.43,93.43,2.80,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",8,Rajasthan,0.04,99.93,99.93,3.00,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",11,Sikkim,0.33,99.30,99.30,2.98,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",33,Tamil Nadu,3.01,93.39,93.39,2.80,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",36,Telangana,4.44,90.23,90.23,2.71,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",16,Tripura,0.11,99.79,99.79,2.99,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",9,Uttar Pradesh,0.64,98.61,98.61,2.96,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",5,Uttarakhand,1.30,97.16,97.16,2.91,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.04,"Disobedience to public order per 100,000",19,West Bengal,1.29,97.18,97.18,2.92,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",35,Andaman and Nicobar Islands,1.31,96.52,96.52,2.90,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",37,Andhra Pradesh,24.13,15.91,15.91,0.48,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",12,Arunachal Pradesh,5.35,82.27,82.27,2.47,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",18,Assam,15.07,47.91,47.91,1.44,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",10,Bihar,1.78,94.88,94.88,2.85,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",4,Chandigarh,7.86,73.38,73.38,2.20,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",22,Chhattisgarh,3.69,88.13,88.13,2.64,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,1.71,95.13,95.13,2.85,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",7,Delhi,29.19,-1.97,0.00,0.00,red,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",30,Goa,0.41,99.71,99.71,2.99,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",24,Gujarat,3.58,88.50,88.50,2.66,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",6,Haryana,23.21,19.18,19.18,0.58,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",2,Himachal Pradesh,2.86,91.08,91.08,2.73,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",1,Jammu and Kashmir,4.08,86.76,86.76,2.60,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",20,Jharkhand,2.58,92.06,92.06,2.76,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",29,Karnataka,4.60,84.90,84.90,2.55,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",32,Kerala,14.96,48.31,48.31,1.45,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",35,Ladakh,0.73,98.58,98.58,2.96,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",31,Lakshadweep,4.65,84.72,84.72,2.54,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",23,Madhya Pradesh,11.68,59.89,59.89,1.80,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",27,Maharashtra,10.12,65.43,65.43,1.96,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",14,Manipur,0.39,99.79,99.79,2.99,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",17,Meghalaya,0.94,97.83,97.83,2.93,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",15,Mizoram,0.36,99.87,99.87,3.00,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",13,Nagaland,0.15,100.63,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",21,Odisha,12.68,56.37,56.37,1.69,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",34,Puducherry,0.72,98.61,98.61,2.96,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",3,Punjab,5.91,80.28,80.28,2.41,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",8,Rajasthan,27.49,4.03,4.03,0.12,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",11,Sikkim,0.33,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",33,Tamil Nadu,1.45,96.05,96.05,2.88,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",36,Telangana,28.56,0.28,0.28,0.01,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",16,Tripura,9.20,68.66,68.66,2.06,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",9,Uttar Pradesh,10.20,65.15,65.15,1.95,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",5,Uttarakhand,9.46,67.75,67.75,2.03,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.07,"Familial Cruelty per 100,000",19,West Bengal,21.53,25.11,25.11,0.75,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",35,Andaman and Nicobar Islands,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",37,Andhra Pradesh,0.60,84.45,84.45,2.53,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",12,Arunachal Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",18,Assam,0.87,77.45,77.45,2.32,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",10,Bihar,3.44,11.04,11.04,0.33,orange,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",4,Chandigarh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",22,Chhattisgarh,0.04,99.09,99.09,2.97,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",7,Delhi,0.11,97.23,97.23,2.92,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",30,Goa,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",24,Gujarat,0.00,99.96,99.96,3.00,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",6,Haryana,0.07,98.27,98.27,2.95,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",2,Himachal Pradesh,0.01,99.62,99.62,2.99,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",1,Jammu and Kashmir,0.14,96.42,96.42,2.89,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",20,Jharkhand,5.44,-40.84,0.00,0.00,red,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",29,Karnataka,3.64,5.83,5.83,0.18,orange,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",32,Kerala,0.08,97.83,97.83,2.93,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",35,Ladakh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",31,Lakshadweep,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",23,Madhya Pradesh,0.09,97.76,97.76,2.93,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",27,Maharashtra,0.02,99.36,99.36,2.98,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",14,Manipur,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",17,Meghalaya,0.10,97.38,97.38,2.92,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",15,Mizoram,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",13,Nagaland,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",21,Odisha,0.08,97.90,97.90,2.94,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",34,Puducherry,0.56,85.49,85.49,2.56,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",3,Punjab,0.01,99.63,99.63,2.99,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",8,Rajasthan,0.01,99.70,99.70,2.99,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",11,Sikkim,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",33,Tamil Nadu,0.30,92.11,92.11,2.76,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",36,Telangana,0.02,99.56,99.56,2.99,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",16,Tripura,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",9,Uttar Pradesh,2.41,37.77,37.77,1.13,orange,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",5,Uttarakhand,0.38,90.25,90.25,2.71,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",19,West Bengal,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",35,Andaman and Nicobar Islands,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",37,Andhra Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",12,Arunachal Pradesh,0.07,77.17,77.17,2.32,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",18,Assam,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",10,Bihar,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",4,Chandigarh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",22,Chhattisgarh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",7,Delhi,0.02,94.35,94.35,2.83,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",30,Goa,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",24,Gujarat,0.00,99.48,99.48,2.98,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",6,Haryana,0.00,98.75,98.75,2.96,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",2,Himachal Pradesh,0.03,90.80,90.80,2.72,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",1,Jammu and Kashmir,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",20,Jharkhand,0.20,35.84,35.84,1.08,orange,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",29,Karnataka,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",32,Kerala,1.11,-250.85,0.00,0.00,red,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",35,Ladakh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",31,Lakshadweep,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",23,Madhya Pradesh,0.01,95.65,95.65,2.87,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",27,Maharashtra,0.00,99.72,99.72,2.99,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",14,Manipur,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",17,Meghalaya,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",15,Mizoram,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",13,Nagaland,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",21,Odisha,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",34,Puducherry,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",3,Punjab,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",8,Rajasthan,0.00,98.62,98.62,2.96,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",11,Sikkim,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",33,Tamil Nadu,0.01,97.81,97.81,2.93,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",36,Telangana,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",16,Tripura,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",9,Uttar Pradesh,0.00,99.53,99.53,2.99,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",5,Uttarakhand,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",19,West Bengal,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",35,Andaman and Nicobar Islands,28.64,-56.29,0.00,0.00,red,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",37,Andhra Pradesh,4.31,78.89,78.89,2.37,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",12,Arunachal Pradesh,3.40,83.96,83.96,2.52,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",18,Assam,5.46,72.51,72.51,2.18,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",10,Bihar,2.05,91.42,91.42,2.74,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",4,Chandigarh,0.09,102.30,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",22,Chhattisgarh,9.26,51.37,51.37,1.54,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,9.39,50.66,50.66,1.52,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",7,Delhi,9.01,52.79,52.79,1.58,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",30,Goa,0.27,101.30,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",24,Gujarat,4.13,79.86,79.86,2.40,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",6,Haryana,8.71,54.42,54.42,1.63,yellow,NCRB(SLLCrimes-2022)/Census(2011)
